ArrestID,ArrestDatetime,ArrestType,OfficerRace,OfficerGender,OfficerAge,UCR_CODE,Statute,Description,SubjectRace,SubjectGender,SubjectAge
-116057,6/8/2019,Warrant/Taken into Custody,White,Male,29,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),White,Male,29
-116090,6/8/2019,Warrant/Taken into Custody,,,,88A  ,CWARR,WARRANT-CLEV COUNTY,Other,Female,48
-116066,6/8/2019,On-View,Black,Male,29,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,American Indian or Alaskan Native,Male,38
-116072,6/8/2019,On-View,White,Male,31,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,White,Female,39
-116073,6/8/2019,On-View,White,Male,45,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,White,Male,41
-116063,6/8/2019,Warrant/Taken into Custody,White,Male,38,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),White,Male,59
-116063,6/8/2019,Warrant/Taken into Custody,White,Male,38,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,White,Male,59
-116049,6/8/2019,Warrant/Taken into Custody,White,Male,26,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),White,Male,49
-116058,6/8/2019,On-View,,,,90J  ,M15-605,TRESPASSING,White,Male,22
-116054,6/8/2019,Summoned/Warrant Request,,,,13B  ,M15-501,ASSAULT & BATTERY (SIMPLE ASSAULT),American Indian or Alaskan Native,Male,52
-116035,6/8/2019,Warrant/Taken into Custody,White,Male,26,88C  ,OWARR,WARRANT-OTHER,Black,Male,24
-116048,6/8/2019,Warrant/Taken into Custody,White,Male,26,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),White,Male,44
-116034,6/8/2019,Warrant/Taken into Custody,White,Male,32,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),White,Male,52
-116030,6/8/2019,On-View,White,Male,36,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Female,16
-116031,6/8/2019,On-View,White,Male,26,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Female,44
-116060,6/8/2019,On-View,White,Male,39,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,White,Male,33
-116532,6/8/2019,On-View,White,Male,50,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,White,Male,48
-116074,6/8/2019,On-View,,,,23C  ,M15-603,PETTY LARCENY (SHOPLIFTING),White,Female,28
-116032,6/8/2019,On-View,,,,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Male,57
-116059,6/8/2019,On-View,White,Male,32,35B  ,M15-413,POSSESSION OF DRUG PARAPHERNALIA,Black,Female,26
-116059,6/8/2019,On-View,White,Male,32,35A  ,M15-408,POSS/MARIJ,Black,Female,26
-116061,6/8/2019,On-View,,,,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,White,Male,49
-116019,6/8/2019,On-View,,,,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Female,14
-116022,6/8/2019,Warrant/Taken into Custody,White,Male,37,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),White,Female,43
-116056,6/7/2019,On-View,,,,90Z  ,M15-503,DIST THE PEACE,White,Male,55
-116076,6/7/2019,On-View,White,Male,32,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,White,Female,23
-116043,6/7/2019,Summoned/Warrant Request,,,,250,21-1592,UTTERING FORGED INSTRUMENTS (COUNTERFEITING/FORGERY),White,Female,39
-116039,6/7/2019,Summoned/Warrant Request,,,,240,47-4.102,UNAUTHORIZED USE OF A VEHICLE / UUMV FROM NPD (MOTOR VEHICLE THEFT),White,Male,22
-116145,6/7/2019,Warrant/Taken into Custody,White,Male,31,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),Unknown,Female,35
-116051,6/7/2019,Summoned/Warrant Request,,,,23C  ,M15-603,PETTY LARCENY (SHOPLIFTING),White,Female,21
-116026,6/7/2019,On-View,,,,290,M15-602,MOLESTING PROP,White,Male,29
-116065,6/7/2019,On-View,White,Male,31,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Male,21
-116300,6/7/2019,Warrant/Taken into Custody,Black,Male,31,88C  ,OWARR,WARRANT-OTHER,White,Male,34
-116062,6/7/2019,On-View,White,Male,38,90Z  ,M15-703,LITTERING,White,Male,44
-116062,6/7/2019,On-View,White,Male,38,90Z  ,M15-702,INTER W/OFF PROC,White,Male,44
-116068,6/7/2019,On-View,White,Male,45,90J  ,M15-605,TRESPASSING,Black,Male,19
-116067,6/7/2019,On-View,White,Male,45,90J  ,M15-605,TRESPASSING,White,Male,19
-116069,6/7/2019,On-View,White,Male,45,90J  ,M15-605,TRESPASSING,Black,Male,20
-116047,6/7/2019,On-View,White,Male,31,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Male,54
-116253,6/7/2019,On-View,White,Male,29,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Female,42
-116027,6/7/2019,On-View,,,,23C  ,M15-603,PETTY LARCENY (SHOPLIFTING),American Indian or Alaskan Native,Female,30
-116071,6/7/2019,On-View,White,Male,31,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Female,15
-116157,6/7/2019,On-View,,,,23C  ,M15-603,PETTY LARCENY (SHOPLIFTING),Other,Female,17
-116020,6/7/2019,Warrant/Taken into Custody,White,Male,26,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),White,Male,22
-116020,6/7/2019,Warrant/Taken into Custody,White,Male,26,88A  ,CWARR,WARRANT-CLEV COUNTY,White,Male,22
-116404,6/7/2019,Summoned/Warrant Request,White,Female,34,13B  ,21-843.5.A,CHILD ABUSE BY INJURY (SIMPLE ASSAULT),Black,Male,25
-116024,6/7/2019,On-View,,,,23H  ,M15-603,PETTY LARCENY (ALL OTHER LARCENY),White,Female,50
-116023,6/7/2019,On-View,White,Male,39,13B  ,21-644.C,DOMESTIC ABUSE (SIMPLE ASSAULT),White,Male,36
-116050,6/7/2019,Warrant/Taken into Custody,White,Male,46,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),White,Female,65
-116017,6/7/2019,Warrant/Taken into Custody,White,Male,26,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),White,Female,37
-116017,6/7/2019,Warrant/Taken into Custody,White,Male,26,88A  ,CWARR,WARRANT-CLEV COUNTY,White,Female,37
-116016,6/7/2019,Warrant/Taken into Custody,White,Male,32,88C  ,OWARR,WARRANT-OTHER,White,Male,41
-116013,6/7/2019,On-View,White,Male,50,90C  ,21-1362,DISTURBING THE PEACE (DISORDERLY CONDUCT),White,Male,47
-116013,6/7/2019,On-View,White,Male,50,90Z  ,21-268,RESISTING EXECUTIVE OFFICER (ALL OTHER OFFENSES),White,Male,47
-116013,6/7/2019,On-View,White,Male,50,290,21-1760,MALICIOUS INJURY/DESTRUCTION OF PROPERTY/VANDALISM,White,Male,47
-116013,6/7/2019,On-View,White,Male,50,90E  ,37-537.A8,PUBLIC DRUNK,White,Male,47
-116037,6/7/2019,On-View,White,Male,37,90Z  ,21-1713,RECIEVE/POSSESS/CONCEAL STOLEN PROPERTY / KCSP (ALL OTHER OFFENSES),White,Male,26
-116037,6/7/2019,On-View,White,Male,37,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,White,Male,26
-116037,6/7/2019,On-View,White,Male,37,35A  ,63-2.402.B.1,POSSESSION OF CDS,White,Male,26
-116037,6/7/2019,On-View,White,Male,37,520,21-1283.A,POSSESS FIREARM AFTER CONVICTION OF FELONY (AFC),White,Male,26
-116011,6/7/2019,On-View,,,,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,Black,Female,29
-116012,6/7/2019,On-View,White,Male,37,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,White,Female,24
-116025,6/6/2019,Summoned/Warrant Request,,,,290,M15-602,MOLESTING PROP,Black,Female,22
-116021,6/6/2019,On-View,,,,90Z  ,M3-402,DOG AT LARGE,White,Male,47
-116009,6/6/2019,On-View,Black,Male,31,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Female,41
-116053,6/6/2019,On-View,,,,23C  ,M15-603,PETTY LARCENY (SHOPLIFTING),White,Male,30
-115997,6/6/2019,On-View,White,Male,32,120,21-801,ROBBERY OR ATTEMPTED W/ DANGEROUS WEAPON,White,Male,19
-116028,6/6/2019,On-View,,,,90J  ,M15-605,TRESPASSING,White,Male,20
-116007,6/6/2019,On-View,White,Male,26,88A  ,CWARR,WARRANT-CLEV COUNTY,White,Male,19
-116014,6/6/2019,On-View,,,,90J  ,M15-605,TRESPASSING,White,Female,64
-116002,6/6/2019,Warrant/Taken into Custody,White,Male,36,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),Asian,Female,22
-116231,6/6/2019,Summoned/Warrant Request,White,Male,33,26B  ,21-1550.2,UNAUTHORIZED USE OF CREDIT CARD (CREDIT CARD/AUTOMATED TELLER MACHINE FRAUD),Black,Female,28
-116403,6/6/2019,Summoned/Warrant Request,White,Male,33,26B  ,21-1550.2,UNAUTHORIZED USE OF CREDIT CARD (CREDIT CARD/AUTOMATED TELLER MACHINE FRAUD),Black,Female,28
-116015,6/6/2019,On-View,White,Male,26,90Z  ,M15-407,INDECENT EXPOSURE,White,Male,26
-116015,6/6/2019,On-View,White,Male,26,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,White,Male,26
-115998,6/6/2019,Warrant/Taken into Custody,White,Male,30,88C  ,OWARR,WARRANT-OTHER,Black,Male,31
-115998,6/6/2019,Warrant/Taken into Custody,White,Male,30,88A  ,CWARR,WARRANT-CLEV COUNTY,Black,Male,31
-116070,6/6/2019,On-View,,,,23C  ,M15-603,PETTY LARCENY (SHOPLIFTING),White,Male,44
-116003,6/6/2019,On-View,,,,23C  ,M15-603,PETTY LARCENY (SHOPLIFTING),White,Female,25
-116003,6/6/2019,On-View,,,,90Z  ,M15-404,HARMFUL DECEPTION,White,Female,25
-115989,6/6/2019,Warrant/Taken into Custody,White,Male,30,88A  ,CWARR,WARRANT-CLEV COUNTY,White,Female,26
-115994,6/5/2019,On-View,White,Male,44,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,White,Female,47
-116004,6/5/2019,On-View,White,Female,28,90Z  ,M15-406,UNDER INFLUENCE/NARC,White,Male,46
-115999,6/5/2019,Warrant/Taken into Custody,White,Male,29,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),White,Male,64
-116010,6/5/2019,On-View,White,Male,31,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Female,24
-115995,6/5/2019,On-View,White,Female,39,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Male,39
-115990,6/5/2019,Warrant/Taken into Custody,White,Male,34,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),Black,Male,33
-115992,6/5/2019,On-View,White,Male,34,23C  ,21-1731,LARCENY OF MERCHANDISE FROM RETAILER (SHOPLIFTING),White,Female,27
-115993,6/5/2019,On-View,White,Male,34,13B  ,21-649,ASSAULT AND BATTERY ON A POLICE OFFICER (SIMPLE ASSAULT),Black,Male,27
-115993,6/5/2019,On-View,White,Male,34,23C  ,21-1731,LARCENY OF MERCHANDISE FROM RETAILER (SHOPLIFTING),Black,Male,27
-115993,6/5/2019,On-View,White,Male,34,88C  ,OWARR,WARRANT-OTHER,Black,Male,27
-115993,6/5/2019,On-View,White,Male,34,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,Black,Male,27
-115993,6/5/2019,On-View,White,Male,34,35A  ,63-2.402.B.1,POSSESSION OF CDS,Black,Male,27
-115993,6/5/2019,On-View,White,Male,34,90Z  ,21-540,OBSTRUCTING OFFICER,Black,Male,27
-115986,6/5/2019,Warrant/Taken into Custody,White,Male,36,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),White,Male,19
-116005,6/5/2019,On-View,,,,290,M15-602,MOLESTING PROP,Black,Female,18
-115996,6/5/2019,Warrant/Taken into Custody,White,Male,42,88C  ,OWARR,WARRANT-OTHER,White,Male,28
-116421,6/5/2019,Summoned/Warrant Request,White,Male,36,290,21-1760.A.2,MALICIOUS INJURY TO PROPERTY - OVER $1000,White,Male,21
-116421,6/5/2019,Summoned/Warrant Request,White,Male,36,290,21-1760,MALICIOUS INJURY/DESTRUCTION OF PROPERTY/VANDALISM,White,Male,21
-116083,6/5/2019,On-View,White,Male,31,90Z  ,M15-702,INTER W/OFF PROC,White,Male,22
-115975,6/5/2019,On-View,White,Male,51,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,White,Male,23
-115976,6/5/2019,On-View,White,Male,33,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,Black,Male,13
-116082,6/5/2019,On-View,White,Female,30,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,White,Female,48
-115973,6/4/2019,Warrant/Taken into Custody,White,Female,30,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),White,Male,55
-115973,6/4/2019,Warrant/Taken into Custody,White,Female,30,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,White,Male,55
-115969,6/4/2019,On-View,White,Male,31,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Male,61
-115985,6/4/2019,On-View,Asian,Male,28,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,Black,Female,46
-115971,6/4/2019,On-View,White,Male,25,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,American Indian or Alaskan Native,Male,52
-115972,6/4/2019,On-View,White,Male,25,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,American Indian or Alaskan Native,Male,38
-116029,6/4/2019,On-View,,,,90J  ,M15-605,TRESPASSING,White,Female,33
-115970,6/4/2019,On-View,American Indian or Alaskan Native,Male,61,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Female,59
-115968,6/4/2019,Warrant/Taken into Custody,White,Male,28,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),White,Female,26
-116052,6/4/2019,On-View,,,,23C  ,M15-603,PETTY LARCENY (SHOPLIFTING),White,Female,17
-115974,6/4/2019,Warrant/Taken into Custody,White,Female,39,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),White,Male,23
-116084,6/4/2019,On-View,White,Female,54,90Z  ,M3-211,PET LICENSE REQUIRED,White,Female,42
-116084,6/4/2019,On-View,White,Female,54,90Z  ,M3-405,NUMBER OF DOGS AND/OR CATS ALLOWED,White,Female,42
-116084,6/4/2019,On-View,White,Female,54,90Z  ,M3-404,RABIES VACC / SHOTS,White,Female,42
-115966,6/4/2019,Summoned/Warrant Request,White,Male,31,23H  ,21-1701,LARCENY (ALL OTHER LARCENY),White,Female,49
-115967,6/4/2019,Summoned/Warrant Request,White,Male,31,23H  ,21-1701,LARCENY (ALL OTHER LARCENY),White,Male,54
-115967,6/4/2019,Summoned/Warrant Request,White,Male,31,290,21-1760,MALICIOUS INJURY/DESTRUCTION OF PROPERTY/VANDALISM,White,Male,54
-115965,6/4/2019,On-View,White,Female,27,13B  ,21-644.F,DOMESTIC ABUSE IN PRESENCE OF MINOR CHILD,American Indian or Alaskan Native,Male,32
-115965,6/4/2019,On-View,White,Female,27,13B  ,21-644.E,DOMESTIC ABUSE AGAINST A PREGNANT WOMAN (SIMPLE ASSAULT),American Indian or Alaskan Native,Male,32
-116018,6/4/2019,On-View,,,,13A  ,21-1405,ENDANGER HUMAN LIFE DURING ARSON,White,Male,34
-115961,6/3/2019,On-View,White,Male,26,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,White,Female,28
-115949,6/3/2019,Summoned/Warrant Request,White,Male,31,23H  ,21-1706,PETIT LARCENY (ALL OTHER LARCENY),White,Female,31
-115949,6/3/2019,Summoned/Warrant Request,White,Male,31,86R  ,47-4.102,UNAUTHORIZED USE OF A VEHICLE / UUMV (RECOVERY FROM OTHER AGENCY),White,Female,31
-115947,6/3/2019,On-View,White,Male,29,13B  ,21-644.C,DOMESTIC ABUSE (SIMPLE ASSAULT),White,Female,34
-115951,6/3/2019,Warrant/Taken into Custody,White,Male,28,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),White,Female,49
-115950,6/3/2019,On-View,White,Female,30,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Female,52
-115952,6/3/2019,Warrant/Taken into Custody,Asian,Male,28,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),White,Female,52
-115945,6/3/2019,On-View,White,Male,26,23C  ,21-1731,LARCENY OF MERCHANDISE FROM RETAILER (SHOPLIFTING),White,Male,22
-115977,6/3/2019,Summoned/Warrant Request,,,,13B  ,M15-501,ASSAULT & BATTERY (SIMPLE ASSAULT),Black,Male,56
-115983,6/3/2019,On-View,,,,13B  ,M15-501,ASSAULT & BATTERY (SIMPLE ASSAULT),White,Male,19
-115962,6/3/2019,On-View,White,Male,38,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,White,Male,39
-116006,6/3/2019,Warrant/Taken into Custody,White,Male,42,88A  ,CWARR,WARRANT-CLEV COUNTY,White,Female,27
-116001,6/3/2019,Summoned/Warrant Request,White,Male,47,23H  ,21-1706,PETIT LARCENY (ALL OTHER LARCENY),Black,Male,20
-116001,6/3/2019,Summoned/Warrant Request,White,Male,47,13A  ,21-645,ASSAULT &/OR BATTERY W/DANGEROUS WEAPON,Black,Male,20
-115981,6/3/2019,Summoned/Warrant Request,,,,90Z  ,M15-503,DIST THE PEACE,White,Male,47
-115944,6/3/2019,Warrant/Taken into Custody,White,Male,38,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),White,Male,49
-115944,6/3/2019,Warrant/Taken into Custody,White,Male,38,88A  ,CWARR,WARRANT-CLEV COUNTY,White,Male,49
-115980,6/3/2019,Summoned/Warrant Request,,,,90J  ,M15-605,TRESPASSING,White,Female,49
-116000,6/3/2019,On-View,,,,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,Black,Female,19
-115943,6/3/2019,Warrant/Taken into Custody,White,Male,37,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),White,Male,29
-115941,6/3/2019,Warrant/Taken into Custody,White,Male,32,88A  ,CWARR,WARRANT-CLEV COUNTY,White,Male,34
-115942,6/3/2019,On-View,White,Male,50,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Female,44
-115948,6/3/2019,On-View,White,Male,34,90Z  ,21-454,DESTROYING EVIDENCE,White,Male,24
-115948,6/3/2019,On-View,White,Male,34,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,White,Male,24
-115948,6/3/2019,On-View,White,Male,34,35A  ,63-2.402.B.1,POSSESSION OF CDS,White,Male,24
-115948,6/3/2019,On-View,White,Male,34,90Z  ,47-4.103,"UNAUTHORIZED RECEIPT, POSSESSION, CONCEALMENT, SALE, OR DISPOSSESSION OF VEHICLE OR IMPLEMENT OF HUSBANDRY",White,Male,24
-115948,6/3/2019,On-View,White,Male,34,90Z  ,21-540,OBSTRUCTING OFFICER,White,Male,24
-115946,6/3/2019,On-View,White,Male,27,200,21-1404,ARSON - FOURTH DEGREE,White,Male,34
-115924,6/3/2019,Warrant/Taken into Custody,White,Male,31,88C  ,OWARR,WARRANT-OTHER,White,Female,68
-115932,6/3/2019,On-View,,,,90Z  ,M15-407,INDECENT EXPOSURE,White,Male,36
-115920,6/2/2019,On-View,White,Male,38,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Male,76
-115927,6/2/2019,Warrant/Taken into Custody,White,Male,31,88C  ,OWARR,WARRANT-OTHER,White,Male,26
-115928,6/2/2019,Summoned/Warrant Request,White,Male,29,88A  ,CWARR,WARRANT-CLEV COUNTY,White,Female,16
-115923,6/2/2019,Warrant/Taken into Custody,,,,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),Black,Male,20
-115926,6/2/2019,Warrant/Taken into Custody,Asian,Male,28,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),White,Male,34
-115925,6/2/2019,Warrant/Taken into Custody,White,Male,34,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),White,Male,30
-115918,6/2/2019,Warrant/Taken into Custody,White,Male,38,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),White,Male,30
-115918,6/2/2019,Warrant/Taken into Custody,White,Male,38,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,White,Male,30
-115917,6/2/2019,On-View,White,Male,28,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),White,Female,32
-115917,6/2/2019,On-View,White,Male,28,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,White,Female,32
-115917,6/2/2019,On-View,White,Male,28,35A  ,63-2.402.B.1,POSSESSION OF CDS,White,Female,32
-115922,6/2/2019,On-View,Black,Male,30,88A  ,CWARR,WARRANT-CLEV COUNTY,White,Male,38
-115919,6/2/2019,On-View,White,Male,32,90E  ,37-8,PUBLIC INTOXICATION,American Indian or Alaskan Native,Male,38
-115919,6/2/2019,On-View,White,Male,32,120,21-791,ROBBERY,American Indian or Alaskan Native,Male,38
-115931,6/2/2019,On-View,White,Male,36,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,White,Male,25
-115921,6/2/2019,On-View,Black,Male,30,88A  ,CWARR,WARRANT-CLEV COUNTY,White,Male,20
-115964,6/2/2019,On-View,,,,90J  ,M15-605,TRESPASSING,American Indian or Alaskan Native,Male,38
-115915,6/2/2019,On-View,,,,90J  ,M15-605,TRESPASSING,American Indian or Alaskan Native,Male,38
-115904,6/2/2019,Warrant/Taken into Custody,White,Male,31,88C  ,OWARR,WARRANT-OTHER,White,Male,45
-115909,6/2/2019,On-View,,,,90D  ,47-11.902.D,AGGRAVATED DUI /APC (=>.15 BAC),White,Male,29
-115898,6/1/2019,Warrant/Taken into Custody,White,Male,38,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),White,Female,45
-115897,6/1/2019,Warrant/Taken into Custody,White,Male,28,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),White,Male,33
-116038,6/1/2019,On-View,White,Female,,90Z  ,M3-402,DOG AT LARGE,White,Female,27
-115903,6/1/2019,On-View,White,Male,38,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Female,30
-115902,6/1/2019,On-View,White,Male,28,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Male,23
-115896,6/1/2019,On-View,,,,90J  ,M15-605,TRESPASSING,White,Female,29
-115890,6/1/2019,Warrant/Taken into Custody,White,Male,32,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),White,Male,37
-115890,6/1/2019,Warrant/Taken into Custody,White,Male,32,88A  ,CWARR,WARRANT-CLEV COUNTY,White,Male,37
-115895,6/1/2019,On-View,,,,23C  ,M15-603,PETTY LARCENY (SHOPLIFTING),Other,Female,43
-115887,6/1/2019,On-View,White,Male,26,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Female,38
-115894,6/1/2019,On-View,White,Male,48,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),White,Male,30
-115912,6/1/2019,On-View,White,Male,32,90F  ,21-843.5.C,CHILD NEGLECT,White,Male,31
-115912,6/1/2019,On-View,White,Male,32,88C  ,OWARR,WARRANT-OTHER,White,Male,31
-115912,6/1/2019,On-View,White,Male,32,88A  ,CWARR,WARRANT-CLEV COUNTY,White,Male,31
-115912,6/1/2019,On-View,White,Male,32,87F  ,47-6.303,DRIVING WITH LIC. CANCELED/SUSPENDED/REVOKED - DUS,White,Male,31
-115912,6/1/2019,On-View,White,Male,32,90Z  ,21-540.A.B,ELUDING A PEACE OFFICER - ENDANGER ANY OTHER PERSON,White,Male,31
-115912,6/1/2019,On-View,White,Male,32,90Z  ,21-540,OBSTRUCTING OFFICER,White,Male,31
-115930,6/1/2019,On-View,,,,90Z  ,M15-503,DIST THE PEACE,White,Male,47
-115910,6/1/2019,On-View,White,Male,32,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,White,Male,26
-115883,6/1/2019,Warrant/Taken into Custody,White,Male,35,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),White,Male,24
-115893,6/1/2019,On-View,White,Male,30,35A  ,63-2.402.B.1,POSSESSION OF CDS,White,Male,27
-115893,6/1/2019,On-View,White,Male,30,90E  ,37-8,PUBLIC INTOXICATION,White,Male,27
-115911,6/1/2019,On-View,,,,87F  ,47-6.303,DRIVING WITH LIC. CANCELED/SUSPENDED/REVOKED - DUS,Other,Male,31
-115911,6/1/2019,On-View,,,,90D  ,47-11.902.D,AGGRAVATED DUI /APC (=>.15 BAC),Other,Male,31
-115891,6/1/2019,On-View,White,Male,29,35A  ,63-2.402.B.2,POSSESSION OF MARIJUANA,White,Female,19
-115891,6/1/2019,On-View,White,Male,29,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,White,Female,19
-115959,6/1/2019,Summoned/Warrant Request,White,Male,38,90J  ,M15-605,TRESPASSING,White,Female,20
-115957,6/1/2019,Summoned/Warrant Request,White,Male,38,90J  ,M15-605,TRESPASSING,Black,Male,20
-115955,6/1/2019,Summoned/Warrant Request,White,Male,38,90J  ,M15-605,TRESPASSING,White,Female,19
-115956,6/1/2019,Summoned/Warrant Request,White,Male,38,90J  ,M15-605,TRESPASSING,Black,Female,19
-115958,6/1/2019,Summoned/Warrant Request,White,Male,38,90J  ,M15-605,TRESPASSING,White,Female,20
-115916,6/1/2019,On-View,White,Male,,90D  ,47-11.902.D,AGGRAVATED DUI /APC (=>.15 BAC),Black,Male,29
-115934,5/31/2019,On-View,,,,23C  ,M15-603,PETTY LARCENY (SHOPLIFTING),White,Female,47
-115905,5/31/2019,On-View,White,Male,42,90J  ,M15-605,TRESPASSING,Black,Male,18
-115906,5/31/2019,On-View,White,Male,42,90J  ,M15-605,TRESPASSING,White,Male,18
-115892,5/31/2019,On-View,White,Male,,35A  ,63-2.402.B.2,POSSESSION OF MARIJUANA,White,Female,37
-115892,5/31/2019,On-View,White,Male,,87F  ,47-6.303,DRIVING WITH LIC. CANCELED/SUSPENDED/REVOKED - DUS,White,Female,37
-115892,5/31/2019,On-View,White,Male,,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,White,Female,37
-115892,5/31/2019,On-View,White,Male,,90D  ,21-852.1.4,CHILD ENDANGERMENT BY PERMITTING CHILD ABUSE - (BY DUI/APC),White,Female,37
-115881,5/31/2019,On-View,White,Male,29,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Male,24
