CaseID,ReportedDate,OfficerRace,OfficerGender,OfficerAge,UCR_CODE,Statute,Description,BaisMotivation,SubjectRole,SubjectRace,SubjectGender,SubjectAge
-336627,3/13/2019,White,Male,39,90I  ,RUNAWA,RUNAWAY,No Bias,Reporting Person,Black,Female,32
-336602,3/13/2019,White,Male,31,88A  ,CWARR,WARRANT-COUNTY,No Bias,Suspect,White,Male,26
-336594,3/13/2019,White,Male,39,35A  ,63-2.402.B.1,POSSESSION OF CDS,No Bias,Suspect,Black,Male,32
-336594,3/13/2019,White,Male,39,35A  ,63-2.402.B.1,POSSESSION OF CDS,No Bias,Reporting Person,Unknown,Female,27
-336594,3/13/2019,White,Male,39,35A  ,63-2.402.B.1,POSSESSION OF CDS,No Bias,Other,White,Female,30
-336594,3/13/2019,White,Male,39,35A  ,63-2.402.B.1,POSSESSION OF CDS,No Bias,Other,White,Female,39
-336599,3/13/2019,White,Male,39,88A  ,CWARR,WARRANT-COUNTY,No Bias,Suspect,White,Female,30
-336603,3/13/2019,White,Male,31,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Female,22
-336629,3/13/2019,White,Male,44,90H  ,21-1171,PEEPING TOM,No Bias,Victim,Other,Female,17
-336629,3/13/2019,White,Male,44,90H  ,21-1171,PEEPING TOM,No Bias,Suspect,White,Male,74
-336629,3/13/2019,White,Male,44,90H  ,21-1171,PEEPING TOM,No Bias,Other,Other,Male,50
-336630,3/13/2019,White,Male,51,23C  ,21-1705,GRAND LARCENY (SHOPLIFTING),No Bias,Reporting Person,White,Female,28
-336604,3/13/2019,White,Female,28,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Female,66
-336596,3/13/2019,White,Male,31,88A  ,CWARR,WARRANT-COUNTY,No Bias,Suspect,White,Female,40
-336717,3/13/2019,White,Male,31,86S  ,INTEL - SA,INTEL - SUSPICIOUS ACTIVITY,No Bias,Reporting Person,White,Female,20
-336635,3/13/2019,White,Male,39,240,47-4.102,UNAUTHORIZED USE OF A VEHICLE / UUMV FROM NPD (MOTOR VEHICLE THEFT),No Bias,Victim,White,Male,64
-336658,3/14/2019,White,Male,39,35A  ,M15-408,POSS/MARIJ,No Bias,Suspect,White,Male,23
-336632,3/14/2019,White,Female,35,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Victim,Black,Male,3
-336632,3/14/2019,White,Female,35,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Suspect,Black,Male,25
-336632,3/14/2019,White,Female,35,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Suspect,Black,Female,19
-336633,3/14/2019,White,Male,39,240,47-4.102,UNAUTHORIZED USE OF A VEHICLE / UUMV FROM NPD (MOTOR VEHICLE THEFT),No Bias,Victim,White,Female,47
-336633,3/14/2019,White,Male,39,240,47-4.102,UNAUTHORIZED USE OF A VEHICLE / UUMV FROM NPD (MOTOR VEHICLE THEFT),No Bias,Suspect,Unknown,Male,20
-336633,3/14/2019,White,Male,39,240,47-4.102,UNAUTHORIZED USE OF A VEHICLE / UUMV FROM NPD (MOTOR VEHICLE THEFT),No Bias,Suspect,Unknown,Male,19
-336633,3/14/2019,White,Male,39,240,47-4.102,UNAUTHORIZED USE OF A VEHICLE / UUMV FROM NPD (MOTOR VEHICLE THEFT),No Bias,Suspect,Asian,Male,18
-336633,3/14/2019,White,Male,39,240,47-4.102,UNAUTHORIZED USE OF A VEHICLE / UUMV FROM NPD (MOTOR VEHICLE THEFT),No Bias,Other,White,Female,18
-336634,3/14/2019,White,Male,48,86G  ,FOUNDPROP,FOUND PROPERTY,No Bias,Reporting Person,Unknown,Male,48
-336847,3/14/2019,White,Male,58,90Z  ,21-843.1,ABUSE/ NEGLECT/FINANCIAL EXPLOITATION BY CARETAKER  (ALL OTHER),No Bias,Victim,White,Female,66
-336847,3/14/2019,White,Male,58,90Z  ,21-843.1,ABUSE/ NEGLECT/FINANCIAL EXPLOITATION BY CARETAKER  (ALL OTHER),No Bias,Suspect,White,Male,41
-336716,3/14/2019,White,Male,36,23H  ,21-1705,GRAND LARCENY (ALL OTHER LARCENY),No Bias,Victim,White,Male,33
-336669,3/14/2019,White,Male,42,13C  ,21-1173,STALKING (INTIMIDATION),No Bias,Victim,White,Female,16
-336669,3/14/2019,White,Male,42,13C  ,21-1173,STALKING (INTIMIDATION),No Bias,Victim,White,Female,16
-336669,3/14/2019,White,Male,42,13C  ,21-1173,STALKING (INTIMIDATION),No Bias,Suspect,White,Male,35
-336669,3/14/2019,White,Male,42,13C  ,21-1173,STALKING (INTIMIDATION),No Bias,Reporting Person,White,Female,35
-336649,3/14/2019,White,Male,36,88A  ,CWARR,WARRANT-COUNTY,No Bias,Suspect,White,Male,57
-336671,3/14/2019,American Indian or Alaskan Native,Male,41,26A  ,21-1662,FRAUD ON INSURANCE COMPANY,No Bias,Victim,Black,Male,55
-336715,3/14/2019,White,Male,26,26B  ,21-1550.2,UNAUTHORIZED USE OF CREDIT CARD (CREDIT CARD/AUTOMATED TELLER MACHINE FRAUD),No Bias,Suspect,Unknown,Unknown,
-336715,3/14/2019,White,Male,26,26B  ,21-1550.2,UNAUTHORIZED USE OF CREDIT CARD (CREDIT CARD/AUTOMATED TELLER MACHINE FRAUD),No Bias,Reporting Person,White,Female,60
-336672,3/14/2019,White,Male,48,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Reporting Person,White,Male,40
-336644,3/14/2019,White,Female,36,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Male,17
-336644,3/14/2019,White,Female,36,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Reporting Person,White,Female,40
-336646,3/14/2019,White,Male,31,88A  ,CWARR,WARRANT-COUNTY,No Bias,Suspect,White,Male,38
-336714,3/14/2019,White,Male,33,210,21-1481,EXTORTION,No Bias,Victim,White,Female,21
-336714,3/14/2019,White,Male,33,210,21-1481,EXTORTION,No Bias,Victim,White,Female,21
-336714,3/14/2019,White,Male,33,210,21-1481,EXTORTION,No Bias,Suspect,Unknown,Male,
-336883,3/14/2019,White,Male,34,26B  ,21-1550.2,UNAUTHORIZED USE OF CREDIT CARD (CREDIT CARD/AUTOMATED TELLER MACHINE FRAUD),No Bias,Victim,White,Female,65
-336883,3/14/2019,White,Male,34,220,21-1435,BURGLARY - SECOND DEGREE (BURGLARY),No Bias,Victim,White,Female,65
-336883,3/14/2019,White,Male,34,26B  ,21-1550.2,UNAUTHORIZED USE OF CREDIT CARD (CREDIT CARD/AUTOMATED TELLER MACHINE FRAUD),No Bias,Victim,White,Male,69
-336883,3/14/2019,White,Male,34,220,21-1435,BURGLARY - SECOND DEGREE (BURGLARY),No Bias,Victim,White,Male,69
-336640,3/14/2019,White,Male,33,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Male,52
-336640,3/14/2019,White,Male,33,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Reporting Person,White,Male,47
-336710,3/14/2019,White,Male,31,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Male,23
-336641,3/14/2019,White,Male,,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,Black,Male,21
-336666,3/14/2019,White,Male,39,83B  ,MISPER,MISSING PERSON,No Bias,Victim,White,Male,60
-336666,3/14/2019,White,Male,39,83B  ,MISPER,MISSING PERSON,No Bias,Reporting Person,White,Female,38
-336666,3/14/2019,White,Male,39,83B  ,MISPER,MISSING PERSON,No Bias,Other,White,Female,35
-336667,3/14/2019,White,Male,39,90I  ,RUNAWA,RUNAWAY,No Bias,Suspect,White,Male,15
-336709,3/14/2019,White,Male,39,13C  ,21-1378.B,ACT OF VIOLENCE - THREATEN SERIOUS BODILY HARM OR DEATH,No Bias,Victim,White,Female,117
-336709,3/14/2019,White,Male,39,13C  ,21-1378.B,ACT OF VIOLENCE - THREATEN SERIOUS BODILY HARM OR DEATH,No Bias,Suspect,Black,Male,
-336709,3/14/2019,White,Male,39,13C  ,21-1378.B,ACT OF VIOLENCE - THREATEN SERIOUS BODILY HARM OR DEATH,No Bias,Reporting Person,White,Female,44
-336713,3/14/2019,White,Male,33,23H  ,21-1701,LARCENY (ALL OTHER LARCENY),No Bias,Victim,White,Male,37
-336713,3/14/2019,White,Male,33,23H  ,21-1701,LARCENY (ALL OTHER LARCENY),No Bias,Other,White,Male,32
-336647,3/14/2019,White,Male,31,88A  ,CWARR,WARRANT-COUNTY,No Bias,Suspect,White,Male,26
-336673,3/14/2019,White,Male,31,23H  ,21-1701,LARCENY (ALL OTHER LARCENY),No Bias,Victim,White,Female,20
-336636,3/14/2019,White,Female,28,90E  ,37-8,PUBLIC INTOXICATION,No Bias,Suspect,American Indian or Alaskan Native,Male,38
-336708,3/14/2019,White,Male,32,86P  ,UNATDTH,UNATTENDED / ATTENDED DEATH,No Bias,Victim,White,Male,43
-336708,3/14/2019,White,Male,32,86P  ,UNATDTH,UNATTENDED / ATTENDED DEATH,No Bias,Reporting Person,White,Female,69
-336707,3/14/2019,White,Male,30,26E  ,21-1550.2,UNAUTHORIZED USE OF CREDIT CARD (WIRE FRAUD),No Bias,Victim,Black,Female,23
-336707,3/14/2019,White,Male,30,23F  ,21-1435,BURGLARY FROM AUTO - SECOND DEGREE (THEFT FROM MOTOR VEHICLE),No Bias,Victim,Black,Female,23
-336707,3/14/2019,White,Male,30,26E  ,21-1550.2,UNAUTHORIZED USE OF CREDIT CARD (WIRE FRAUD),No Bias,Victim,Unknown,Female,20
-336707,3/14/2019,White,Male,30,23F  ,21-1435,BURGLARY FROM AUTO - SECOND DEGREE (THEFT FROM MOTOR VEHICLE),No Bias,Victim,Unknown,Female,20
-336653,3/14/2019,White,Female,44,90Z  ,21-1040.13A,SOLICIT SEXUAL CONDUCT WITH MINOR,No Bias,Victim,Unknown,Female,
-336653,3/14/2019,White,Female,44,11D  ,21-1123,LEWD OR INDECENT PROPOSALS/ACTS TO CHILD (FORCIBLE FONDLING),No Bias,Victim,Unknown,Female,
-336653,3/14/2019,White,Female,44,90Z  ,21-1040.13A,SOLICIT SEXUAL CONDUCT WITH MINOR,No Bias,Suspect,White,Male,40
-336653,3/14/2019,White,Female,44,11D  ,21-1123,LEWD OR INDECENT PROPOSALS/ACTS TO CHILD (FORCIBLE FONDLING),No Bias,Suspect,White,Male,40
-336653,3/14/2019,White,Female,44,90Z  ,21-1040.13A,SOLICIT SEXUAL CONDUCT WITH MINOR,No Bias,Other,White,Male,40
-336653,3/14/2019,White,Female,44,11D  ,21-1123,LEWD OR INDECENT PROPOSALS/ACTS TO CHILD (FORCIBLE FONDLING),No Bias,Other,White,Male,40
-336668,3/14/2019,White,Male,29,90I  ,RUNAWA,RUNAWAY,No Bias,Suspect,White,Male,17
-336668,3/14/2019,White,Male,29,90I  ,RUNAWA,RUNAWAY,No Bias,Reporting Person,White,Female,62
-336670,3/15/2019,White,Male,31,90Z  ,M15-702,INTER W/OFF PROC,No Bias,Suspect,White,Male,30
-336670,3/15/2019,White,Male,31,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,No Bias,Suspect,White,Male,30
-336679,3/15/2019,White,Male,36,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,No Bias,Suspect,White,Male,21
-336642,3/15/2019,White,Male,32,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,No Bias,Suspect,White,Female,21
-336766,3/15/2019,White,Male,39,90Z  ,M9-101,FIRE CODE VIOL,No Bias,Suspect,White,Male,19
-336712,3/15/2019,White,Male,29,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Witness,White,Male,20
-336712,3/15/2019,White,Male,29,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Victim,White,Female,26
-336712,3/15/2019,White,Male,29,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Victim,White,Male,29
-336712,3/15/2019,White,Male,29,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Suspect,White,Male,20
-336892,3/15/2019,White,Male,34,13C  ,21-1172,OBSCENE/THREATENING/HARASSING PHONE CALL (INTIMIDATION),No Bias,Victim,White,Female,48
-336892,3/15/2019,White,Male,34,13C  ,21-1172,OBSCENE/THREATENING/HARASSING PHONE CALL (INTIMIDATION),No Bias,Suspect,White,Male,41
-336637,3/15/2019,White,Male,29,87F  ,47-11.802,SPEEDING,No Bias,Suspect,White,Male,23
-336637,3/15/2019,White,Male,29,87F  ,47-11.201,FAILURE TO STOP AT A STOP SIGN,No Bias,Suspect,White,Male,23
-336637,3/15/2019,White,Male,29,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,No Bias,Suspect,White,Male,23
-336645,3/15/2019,White,Male,25,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Male,52
-336645,3/15/2019,White,Male,25,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Other,White,Male,47
-336727,3/15/2019,White,Male,36,11D  ,21-1123.B,SEXUAL BATTERY,No Bias,Witness,Unknown,Female,
-336727,3/15/2019,White,Male,36,11D  ,21-1123.B,SEXUAL BATTERY,No Bias,Witness,White,Male,22
-336727,3/15/2019,White,Male,36,11D  ,21-1123.B,SEXUAL BATTERY,No Bias,Witness,White,Male,
-336727,3/15/2019,White,Male,36,11D  ,21-1123.B,SEXUAL BATTERY,No Bias,Victim,White,Female,20
-336727,3/15/2019,White,Male,36,11D  ,21-1123.B,SEXUAL BATTERY,No Bias,Suspect,Unknown,Male,
-336706,3/15/2019,White,Male,26,88B  ,MWARR,WARRANT-MUNICIPAL,No Bias,Suspect,White,Female,19
-336682,3/15/2019,White,Male,32,280,21-1713,RECEIVE/POSSESS/CONCEAL STOLEN PROPERTY / KCSP (STOLEN PROPERTY OFFENSE),No Bias,Victim,White,Female,20
-336682,3/15/2019,White,Male,32,280,21-1713,RECEIVE/POSSESS/CONCEAL STOLEN PROPERTY / KCSP (STOLEN PROPERTY OFFENSE),No Bias,Suspect,White,Female,40
-336652,3/15/2019,White,Female,68,86S  ,LOSTPROP,LOST PROPERTY,No Bias,Reporting Person,Asian,Male,31
-336674,3/15/2019,American Indian or Alaskan Native,Male,41,26E  ,21-1545,USING FALSE CHECK (WIRE FRAUD),No Bias,Victim,White,Female,24
-336674,3/15/2019,American Indian or Alaskan Native,Male,41,26E  ,21-1545,USING FALSE CHECK (WIRE FRAUD),No Bias,Suspect,White,Female,26
-336676,3/15/2019,White,Male,26,86G  ,FOUNDPROP,FOUND PROPERTY,No Bias,Property Owner,Unknown,Male,60
-336676,3/15/2019,White,Male,26,86G  ,FOUNDPROP,FOUND PROPERTY,No Bias,Other,White,Male,26
-336675,3/15/2019,White,Male,35,13C  ,21-850,RACIAL/ETHNIC/RELIGIOUS HARASSMENT (INTIMIDATION),No Bias,Victim,Unknown,Unknown,
-336675,3/15/2019,White,Male,35,13C  ,21-850,RACIAL/ETHNIC/RELIGIOUS HARASSMENT (INTIMIDATION),No Bias,Suspect,Unknown,Unknown,
-336705,3/15/2019,White,Male,26,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Female,49
-336738,3/15/2019,American Indian or Alaskan Native,Male,41,290,21-1760,MALICIOUS INJURY/DESTRUCTION OF PROPERTY/VANDALISM,No Bias,Victim,White,Male,23
-336738,3/15/2019,American Indian or Alaskan Native,Male,41,290,21-1760,MALICIOUS INJURY/DESTRUCTION OF PROPERTY/VANDALISM,No Bias,Suspect,Unknown,Unknown,
-336677,3/15/2019,White,Female,27,86P  ,UNATDTH,UNATTENDED / ATTENDED DEATH,No Bias,Witness,White,Male,66
-336677,3/15/2019,White,Female,27,86P  ,UNATDTH,UNATTENDED / ATTENDED DEATH,No Bias,Victim,White,Male,69
-336678,3/15/2019,White,Female,40,270,21-843.1,ABUSE/ NEGLECT/FINANCIAL EXPLOITATION BY CARETAKER  (EMBEZZLEMENT),No Bias,Victim,White,Male,62
-336678,3/15/2019,White,Female,40,270,21-843.1,ABUSE/ NEGLECT/FINANCIAL EXPLOITATION BY CARETAKER  (EMBEZZLEMENT),No Bias,Suspect,White,Male,60
-336678,3/15/2019,White,Female,40,270,21-843.1,ABUSE/ NEGLECT/FINANCIAL EXPLOITATION BY CARETAKER  (EMBEZZLEMENT),No Bias,Other,White,Male,44
-336704,3/15/2019,White,Male,26,26E  ,21-1550.2,UNAUTHORIZED USE OF CREDIT CARD (WIRE FRAUD),No Bias,Victim,White,Female,56
-336699,3/15/2019,White,Male,27,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Suspect,White,Male,33
-336699,3/15/2019,White,Male,27,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Reporting Person,White,Male,64
-336699,3/15/2019,White,Male,27,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Other,White,Female,62
-336700,3/15/2019,Black,Male,29,13A  ,21-644.J,DOMESTIC ABUSE BY STRANGULATION (AGGRAVATED ASSAULT),No Bias,Victim,White,Female,35
-336700,3/15/2019,Black,Male,29,13A  ,21-644.J,DOMESTIC ABUSE BY STRANGULATION (AGGRAVATED ASSAULT),No Bias,Suspect,Black,Male,37
-336812,3/15/2019,White,Female,36,90Z  ,21-1268.2,ACT OF TERRORISM (ALL OTHER OFFENSES),Unknown,Victim,Unknown,Unknown,
-336812,3/15/2019,White,Female,36,13C  ,21-1378.B,ACT OF VIOLENCE - THREATEN SERIOUS BODILY HARM OR DEATH,Unknown,Victim,Unknown,Unknown,
-336812,3/15/2019,White,Female,36,90Z  ,21-1268.2,ACT OF TERRORISM (ALL OTHER OFFENSES),Unknown,Suspect,White,Male,18
-336812,3/15/2019,White,Female,36,13C  ,21-1378.B,ACT OF VIOLENCE - THREATEN SERIOUS BODILY HARM OR DEATH,Unknown,Suspect,White,Male,18
-336812,3/15/2019,White,Female,36,90Z  ,21-1268.2,ACT OF TERRORISM (ALL OTHER OFFENSES),Unknown,Suspect,White,Male,
-336812,3/15/2019,White,Female,36,13C  ,21-1378.B,ACT OF VIOLENCE - THREATEN SERIOUS BODILY HARM OR DEATH,Unknown,Suspect,White,Male,
-336812,3/15/2019,White,Female,36,90Z  ,21-1268.2,ACT OF TERRORISM (ALL OTHER OFFENSES),Unknown,Reporting Person,White,Male,15
-336812,3/15/2019,White,Female,36,13C  ,21-1378.B,ACT OF VIOLENCE - THREATEN SERIOUS BODILY HARM OR DEATH,Unknown,Reporting Person,White,Male,15
-336698,3/15/2019,White,Male,39,88B  ,MWARR,WARRANT-MUNICIPAL,No Bias,Suspect,Black,Female,25
-336703,3/15/2019,White,Male,38,290,DAMAGEDPROP,DAMAGED PROPERTY,No Bias,Victim,White,Female,40
-336703,3/15/2019,White,Male,38,220,21-1435,BURGLARY - SECOND DEGREE (BURGLARY),No Bias,Victim,White,Female,40
-336703,3/15/2019,White,Male,38,290,DAMAGEDPROP,DAMAGED PROPERTY,No Bias,Victim,White,Male,30
-336703,3/15/2019,White,Male,38,220,21-1435,BURGLARY - SECOND DEGREE (BURGLARY),No Bias,Victim,White,Male,30
-336696,3/15/2019,White,Male,31,83B  ,MISPER,MISSING PERSON,No Bias,Reporting Person,Black,Male,38
-336696,3/15/2019,White,Male,31,83B  ,MISPER,MISSING PERSON,No Bias,Missing Person,Black,Male,62
-336702,3/15/2019,White,Male,26,250,21-1592,UTTERING FORGED INSTRUMENTS (COUNTERFEITING/FORGERY),No Bias,Suspect,Unknown,Unknown,
-336702,3/15/2019,White,Male,26,250,21-1592,UTTERING FORGED INSTRUMENTS (COUNTERFEITING/FORGERY),No Bias,Reporting Person,Unknown,Female,54
-336701,3/15/2019,White,Male,26,290,21-1760,MALICIOUS INJURY/DESTRUCTION OF PROPERTY/VANDALISM,No Bias,Victim,Unknown,Female,29
-336701,3/15/2019,White,Male,26,290,21-1760,MALICIOUS INJURY/DESTRUCTION OF PROPERTY/VANDALISM,No Bias,Victim,Unknown,Male,33
-336728,3/15/2019,White,Male,31,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Male,25
-336695,3/15/2019,White,Male,31,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Female,70
-336780,3/15/2019,White,Male,31,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,No Bias,Suspect,White,Male,33
-336684,3/15/2019,White,Male,31,240,47-4.102,UNAUTHORIZED USE OF A VEHICLE / UUMV FROM NPD (MOTOR VEHICLE THEFT),No Bias,Victim,White,Female,61
-336684,3/15/2019,White,Male,31,87F  ,47-6.303,DRIVING WITH LIC. CANCELED/SUSPENDED/REVOKED - DUS,No Bias,Victim,White,Female,61
-336684,3/15/2019,White,Male,31,240,47-4.102,UNAUTHORIZED USE OF A VEHICLE / UUMV FROM NPD (MOTOR VEHICLE THEFT),No Bias,Suspect,White,Male,56
-336684,3/15/2019,White,Male,31,87F  ,47-6.303,DRIVING WITH LIC. CANCELED/SUSPENDED/REVOKED - DUS,No Bias,Suspect,White,Male,56
-336969,3/15/2019,White,Male,39,220,21-1435,BURGLARY - SECOND DEGREE (BURGLARY),No Bias,Victim,White,Male,52
-336969,3/15/2019,White,Male,39,220,21-1435,BURGLARY - SECOND DEGREE (BURGLARY),No Bias,Suspect,White,Male,
-337320,3/15/2019,White,Male,34,90Z  ,M3-301,CRUELTY TO ANIMALS,No Bias,Victim,Unknown,Unknown,
-337320,3/15/2019,White,Male,34,90Z  ,M3-301,CRUELTY TO ANIMALS,No Bias,Reporting Person,White,Female,17
-336694,3/15/2019,White,Male,29,88A  ,CWARR,WARRANT-COUNTY,No Bias,Suspect,White,Female,35
-336683,3/15/2019,White,Male,26,90Z  ,21-540,OBSTRUCTING OFFICER,No Bias,Suspect,White,Male,27
-336683,3/15/2019,White,Male,26,90E  ,37-8,PUBLIC INTOXICATION,No Bias,Suspect,White,Male,27
-336692,3/15/2019,White,Male,30,88B  ,MWARR,WARRANT-MUNICIPAL,No Bias,Suspect,Black,Male,53
-336726,3/15/2019,White,Male,33,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,No Bias,Suspect,American Indian or Alaskan Native,Male,42
-336740,3/15/2019,White,Male,31,90E  ,37-8,PUBLIC INTOXICATION,No Bias,Suspect,White,Male,29
-336771,3/15/2019,White,Male,33,11D  ,21-1123,LEWD OR INDECENT PROPOSALS/ACTS TO CHILD (FORCIBLE FONDLING),No Bias,Witness,Unknown,Female,16
-336771,3/15/2019,White,Male,33,11D  ,21-1123,LEWD OR INDECENT PROPOSALS/ACTS TO CHILD (FORCIBLE FONDLING),No Bias,Victim,White,Male,16
-336771,3/15/2019,White,Male,33,11D  ,21-1123,LEWD OR INDECENT PROPOSALS/ACTS TO CHILD (FORCIBLE FONDLING),No Bias,Suspect,White,Male,39
-336771,3/15/2019,White,Male,33,11D  ,21-1123,LEWD OR INDECENT PROPOSALS/ACTS TO CHILD (FORCIBLE FONDLING),No Bias,Reporting Person,Unknown,Female,42
-336771,3/15/2019,White,Male,33,11D  ,21-1123,LEWD OR INDECENT PROPOSALS/ACTS TO CHILD (FORCIBLE FONDLING),No Bias,Reporting Person,White,Male,38
-336771,3/15/2019,White,Male,33,11D  ,21-1123,LEWD OR INDECENT PROPOSALS/ACTS TO CHILD (FORCIBLE FONDLING),No Bias,Other,White,Female,49
-336771,3/15/2019,White,Male,33,11D  ,21-1123,LEWD OR INDECENT PROPOSALS/ACTS TO CHILD (FORCIBLE FONDLING),No Bias,Other,White,Male,51
-336690,3/15/2019,White,Male,25,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Suspect,White,Male,62
-336690,3/15/2019,White,Male,25,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Reporting Person,White,Male,32
-336688,3/15/2019,White,Male,29,88B  ,MWARR,WARRANT-MUNICIPAL,No Bias,Suspect,White,Male,27
-336687,3/16/2019,White,Male,31,23F  ,21-1435,BURGLARY FROM AUTO - SECOND DEGREE (THEFT FROM MOTOR VEHICLE),No Bias,Victim,White,Female,18
-336741,3/16/2019,White,Male,31,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,No Bias,Suspect,White,Male,46
-336686,3/16/2019,White,Male,58,88A  ,CWARR,WARRANT-COUNTY,No Bias,Suspect,Black,Male,29
-336686,3/16/2019,White,Male,58,88B  ,MWARR,WARRANT-MUNICIPAL,No Bias,Suspect,Black,Male,29
-336743,3/16/2019,White,Male,,90D  ,47-761,DRIVING WHILE IMPAIRED / DWI,No Bias,Suspect,White,Female,30
-336685,3/16/2019,White,Male,31,23H  ,M15-603,PETTY LARCENY (ALL OTHER LARCENY),No Bias,Witness,Unknown,Female,
-336685,3/16/2019,White,Male,31,86S  ,LOSTPROP,LOST PROPERTY,No Bias,Witness,Unknown,Female,
-336685,3/16/2019,White,Male,31,23H  ,M15-603,PETTY LARCENY (ALL OTHER LARCENY),No Bias,Victim,White,Male,18
-336685,3/16/2019,White,Male,31,86S  ,LOSTPROP,LOST PROPERTY,No Bias,Victim,White,Male,18
-336685,3/16/2019,White,Male,31,23H  ,M15-603,PETTY LARCENY (ALL OTHER LARCENY),No Bias,Suspect,Black,Male,19
-336685,3/16/2019,White,Male,31,86S  ,LOSTPROP,LOST PROPERTY,No Bias,Suspect,Black,Male,19
-336711,3/16/2019,White,Male,34,88B  ,MWARR,WARRANT-MUNICIPAL,No Bias,Suspect,White,Female,23
-336711,3/16/2019,White,Male,34,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,No Bias,Suspect,White,Female,23
-336711,3/16/2019,White,Male,34,35A  ,63-2.402.B.2,POSSESSION OF MARIJUANA,No Bias,Suspect,White,Female,23
-336693,3/16/2019,White,Male,29,290,21-1760,MALICIOUS INJURY/DESTRUCTION OF PROPERTY/VANDALISM,No Bias,Victim,White,Female,23
-336693,3/16/2019,White,Male,29,23F  ,21-1435,BURGLARY FROM AUTO - SECOND DEGREE (THEFT FROM MOTOR VEHICLE),No Bias,Victim,White,Female,23
-336723,3/16/2019,White,Male,32,240,21-1720,LARCENY OF AUTO,No Bias,Victim,Black,Female,31
-336729,3/16/2019,White,Male,32,88B  ,MWARR,WARRANT-MUNICIPAL,No Bias,Suspect,White,Male,22
-336729,3/16/2019,White,Male,32,87F  ,M20-543,NO INSURANCE VERIF,No Bias,Suspect,White,Male,22
-336729,3/16/2019,White,Male,32,87F  ,M20-608,SEATBELT VIOL,No Bias,Suspect,White,Male,22
-336733,3/16/2019,White,Male,26,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Male,39
-336731,3/16/2019,American Indian or Alaskan Native,Male,41,88A  ,CWARR,WARRANT-COUNTY,No Bias,Suspect,White,Male,48
-336730,3/16/2019,White,Male,32,290,DAMAGEDPROP,DAMAGED PROPERTY,No Bias,Reporting Person,White,Male,64
-336730,3/16/2019,White,Male,32,220,21-1435,BURGLARY - SECOND DEGREE (BURGLARY),No Bias,Reporting Person,White,Male,64
-336737,3/16/2019,American Indian or Alaskan Native,Male,41,290,21-1760,MALICIOUS INJURY/DESTRUCTION OF PROPERTY/VANDALISM,No Bias,Victim,White,Male,22
