CaseID,ReportedDate,OfficerRace,OfficerGender,OfficerAge,UCR_CODE,Statute,Description,BaisMotivation,SubjectRole,SubjectRace,SubjectGender,SubjectAge
-322718,2/12/2018,White,Male,,23C  ,M15-603,PETTY LARCENY (SHOPLIFTING),No Bias,Suspect,Black,Female,21
-322717,2/12/2018,White,Male,32,23C  ,21-1706,PETIT LARCENY (SHOPLIFTING),No Bias,Suspect,Black,Female,
-322717,2/12/2018,White,Male,32,23C  ,21-1706,PETIT LARCENY (SHOPLIFTING),No Bias,Reporting Person,Unknown,Female,31
-322716,2/12/2018,White,Male,38,290,21-1760,MALICIOUS INJURY/DESTRUCTION OF PROPERTY/VANDALISM,No Bias,Victim,White,Female,38
-322716,2/12/2018,White,Male,38,23H  ,21-1705,GRAND LARCENY (ALL OTHER LARCENY),No Bias,Victim,White,Female,38
-322695,2/12/2018,White,Male,39,13B  ,21-644.C,DOMESTIC ABUSE (SIMPLE ASSAULT),No Bias,Victim,White,Female,65
-322695,2/12/2018,White,Male,39,13B  ,21-644.C,DOMESTIC ABUSE (SIMPLE ASSAULT),No Bias,Suspect,White,Male,48
-322714,2/12/2018,White,Male,32,23C  ,M15-603,PETTY LARCENY (SHOPLIFTING),No Bias,Suspect,White,Male,21
-322715,2/12/2018,White,Male,32,23C  ,M15-603,PETTY LARCENY (SHOPLIFTING),No Bias,Suspect,White,Male,21
-322713,2/13/2018,White,Male,36,35B  ,M15-413,POSSESSION OF DRUG PARAPHERNALIA,No Bias,Suspect,White,Female,48
-322713,2/13/2018,White,Male,36,35B  ,M15-413,POSSESSION OF DRUG PARAPHERNALIA,No Bias,Suspect,White,Male,50
-322694,2/13/2018,White,Male,36,88A  ,CWARR,WARRANT-COUNTY,No Bias,Suspect - Non IBR,White,Male,25
-322694,2/13/2018,White,Male,36,90Z  ,21-540,OBSTRUCTING OFFICER,No Bias,Suspect - Non IBR,White,Male,25
-322694,2/13/2018,White,Male,36,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,No Bias,Suspect - Non IBR,White,Male,25
-322694,2/13/2018,White,Male,36,90Z  ,21-444,ESCAPE AFTER LAWFUL ARREST / RESISTING,No Bias,Suspect - Non IBR,White,Male,25
-322694,2/13/2018,White,Male,36,88A  ,CWARR,WARRANT-COUNTY,No Bias,Suspect,Black,Male,32
-322694,2/13/2018,White,Male,36,90Z  ,21-540,OBSTRUCTING OFFICER,No Bias,Suspect,Black,Male,32
-322694,2/13/2018,White,Male,36,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,No Bias,Suspect,Black,Male,32
-322694,2/13/2018,White,Male,36,90Z  ,21-444,ESCAPE AFTER LAWFUL ARREST / RESISTING,No Bias,Suspect,Black,Male,32
-322703,2/13/2018,White,Male,33,90E  ,M15-302,PUBLIC INTOX,No Bias,Suspect,Unknown,Male,24
-322735,2/13/2018,White,Male,37,23H  ,21-1705,GRAND LARCENY (ALL OTHER LARCENY),No Bias,Victim,White,Male,50
-322767,2/13/2018,White,Male,37,87F  ,M20-543,NO INSURANCE VERIF,No Bias,Suspect,White,Male,36
-322767,2/13/2018,White,Male,37,87F  ,M20-509C2,DUS,No Bias,Suspect,White,Male,36
-322767,2/13/2018,White,Male,37,87F  ,M20-510,IMP REGISTRATION,No Bias,Suspect,White,Male,36
-322767,2/13/2018,White,Male,37,88B  ,MWARR,WARRANT-MUNICIPAL,No Bias,Suspect,White,Male,36
-322712,2/13/2018,White,Female,44,240,21-1720,LARCENY OF AUTO,No Bias,Victim,White,Male,71
-322749,2/13/2018,White,Male,33,23H  ,21-1705,GRAND LARCENY (ALL OTHER LARCENY),No Bias,Victim,Unknown,Female,20
-322749,2/13/2018,White,Male,33,23H  ,21-1705,GRAND LARCENY (ALL OTHER LARCENY),No Bias,Suspect,White,Female,23
-322711,2/13/2018,White,Male,33,250,21-1577,FORGERY -COUNTERFEIT -- NOTES/CHECKS/BILLS/DRAFTS,No Bias,Witness,White,Female,27
-322711,2/13/2018,White,Male,33,250,21-1577,FORGERY -COUNTERFEIT -- NOTES/CHECKS/BILLS/DRAFTS,No Bias,Victim,Unknown,Female,20
-322711,2/13/2018,White,Male,33,250,21-1577,FORGERY -COUNTERFEIT -- NOTES/CHECKS/BILLS/DRAFTS,No Bias,Suspect,White,Female,23
-322711,2/13/2018,White,Male,33,250,21-1577,FORGERY -COUNTERFEIT -- NOTES/CHECKS/BILLS/DRAFTS,No Bias,Other,White,Male,
-322709,2/13/2018,White,Male,33,270,21-1451,EMBEZZLEMENT,No Bias,Suspect,Black,Female,23
-322709,2/13/2018,White,Male,33,270,21-1451,EMBEZZLEMENT,No Bias,Reporting Person,White,Male,43
-322784,2/13/2018,White,Male,34,90B  ,M15-410,TRUANCY,No Bias,Suspect,White,Female,15
-322784,2/13/2018,White,Male,34,90B  ,M15-410,TRUANCY,No Bias,Suspect,White,Female,15
-322710,2/13/2018,White,Male,41,290,DAMAGEDPROP,DAMAGED PROPERTY,No Bias,Victim,White,Female,71
-322710,2/13/2018,White,Male,41,220,21-1438,ENTER STRUCTURE W/CERTAIN INTENT - BREAK AND ENTER (BURGLARY),No Bias,Victim,White,Female,71
-322708,2/13/2018,White,Male,41,86G  ,FOUNDPROP,FOUND PROPERTY,No Bias,Property Owner,White,Female,35
-322707,2/13/2018,White,Female,39,290,DAMAGEDPROP,DAMAGED PROPERTY,No Bias,Reporting Person,White,Female,67
-322707,2/13/2018,White,Female,39,23E  ,21-1435,BURGLARY - SECOND DEGREE (THEFT FROM COIN OPERATED VENDING MACHINE OR DEVICE),No Bias,Reporting Person,White,Female,67
-322981,2/13/2018,White,Male,32,250,21-1592,UTTERING FORGED INSTRUMENTS (COUNTERFEITING/FORGERY),No Bias,Victim,White,Male,60
-322981,2/13/2018,White,Male,32,250,21-1592,UTTERING FORGED INSTRUMENTS (COUNTERFEITING/FORGERY),No Bias,Suspect,White,Male,40
-322980,2/13/2018,White,Male,31,290,21-1760,MALICIOUS INJURY/DESTRUCTION OF PROPERTY/VANDALISM,No Bias,Victim,White,Female,47
-322828,2/13/2018,Black,Male,33,83D  ,CHILDPROTECTCUST,CHILD WELFARE / PROTECTIVE CUSTODY,No Bias,Suspect,White,Female,10
-322828,2/13/2018,Black,Male,33,83D  ,CHILDPROTECTCUST,CHILD WELFARE / PROTECTIVE CUSTODY,No Bias,Reporting Person,Unknown,Female,
-322746,2/13/2018,White,Male,32,86P  ,UNATDTH,UNATTENDED / ATTENDED DEATH,No Bias,Victim,White,Male,54
-322760,2/13/2018,White,Male,38,90Z  ,21-843.3,ABUSE/EXPLOITATION/NEGLECT OF VULNERABLE ADULT (ALL OTHER OFFENSES),No Bias,Victim,White,Female,71
-322760,2/13/2018,White,Male,38,90Z  ,21-843.3,ABUSE/EXPLOITATION/NEGLECT OF VULNERABLE ADULT (ALL OTHER OFFENSES),No Bias,Suspect,White,Female,48
-322747,2/13/2018,White,Male,38,23F  ,21-1435,BURGLARY FROM AUTO - SECOND DEGREE (THEFT FROM MOTOR VEHICLE),No Bias,Victim,White,Female,45
-322740,2/13/2018,White,Male,28,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,Black,Male,40
-322745,2/13/2018,Asian,Male,27,13C  ,21-1173,STALKING (INTIMIDATION),No Bias,Victim,White,Female,21
-322745,2/13/2018,Asian,Male,27,13C  ,21-1173,STALKING (INTIMIDATION),No Bias,Suspect,White,Male,23
-322744,2/13/2018,White,Female,36,86R  ,RECOVEREDVEH,"RECOVERED - AUTO, AIRCRAFT, OR OTHER MOTOR VEHICLE",No Bias,Victim,White,Male,33
-322744,2/13/2018,White,Female,36,23G  ,21-1706,PETIT LARCENY (THEFT OF MOTOR VEHICLE PARTS OR ACCESSORIES),No Bias,Victim,White,Male,33
-322744,2/13/2018,White,Female,36,86R  ,RECOVEREDVEH,"RECOVERED - AUTO, AIRCRAFT, OR OTHER MOTOR VEHICLE",No Bias,Suspect,White,Male,44
-322744,2/13/2018,White,Female,36,23G  ,21-1706,PETIT LARCENY (THEFT OF MOTOR VEHICLE PARTS OR ACCESSORIES),No Bias,Suspect,White,Male,44
-322739,2/13/2018,White,Male,38,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Male,40
-322758,2/13/2018,White,Male,32,90Z  ,M15-406,UNDER INFLUENCE/NARC,No Bias,Suspect,White,Male,23
-322743,2/13/2018,White,Male,38,290,21-1760,MALICIOUS INJURY/DESTRUCTION OF PROPERTY/VANDALISM,No Bias,Reporting Person,White,Male,31
-322743,2/13/2018,White,Male,38,23G  ,21-1706,PETIT LARCENY (THEFT OF MOTOR VEHICLE PARTS OR ACCESSORIES),No Bias,Reporting Person,White,Male,31
-322894,2/13/2018,White,Male,28,23F  ,21-1435,BURGLARY FROM AUTO - SECOND DEGREE (THEFT FROM MOTOR VEHICLE),No Bias,Victim,White,Female,47
-322894,2/13/2018,White,Male,28,23F  ,21-1435,BURGLARY FROM AUTO - SECOND DEGREE (THEFT FROM MOTOR VEHICLE),No Bias,Suspect,Unknown,Male,
-322742,2/13/2018,Asian,Male,27,23H  ,21-1701,LARCENY (ALL OTHER LARCENY),No Bias,Victim,White,Female,21
-322755,2/13/2018,White,Male,26,88A  ,CWARR,WARRANT-COUNTY,No Bias,Suspect,White,Male,23
-322741,2/13/2018,White,Male,50,26B  ,21-1550.26,RECEIVE CASH OR PROPERTY WITH STOLEN CREDIT CARD,No Bias,Victim,White,Male,19
-322751,2/13/2018,White,Male,34,13B  ,21-644.C,DOMESTIC ABUSE (SIMPLE ASSAULT),No Bias,Victim,White,Female,19
-322751,2/13/2018,White,Male,34,13B  ,21-644.C,DOMESTIC ABUSE (SIMPLE ASSAULT),No Bias,Suspect,White,Male,
-322738,2/13/2018,White,Male,33,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Male,23
-322752,2/14/2018,White,Male,28,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,No Bias,Suspect,White,Male,49
-322752,2/14/2018,White,Male,28,35A  ,63-2.402.B.1,POSSESSION OF CDS,No Bias,Suspect,White,Male,49
-322754,2/14/2018,White,Male,32,90Z  ,21-444,ESCAPE AFTER LAWFUL ARREST / RESISTING,No Bias,Suspect,Black,Male,30
-322754,2/14/2018,White,Male,32,35A  ,63-2.402.B.1,POSSESSION OF CDS,No Bias,Suspect,Black,Male,30
-322756,2/14/2018,White,Male,50,88C  ,OWARR,WARRANT-OTHER,No Bias,Suspect,White,Male,27
-322756,2/14/2018,White,Male,50,90E  ,37-8,PUBLIC INTOXICATION,No Bias,Suspect,White,Male,27
-322756,2/14/2018,White,Male,50,87F  ,47-1151,OPERATING VEHICLE WITHOUT PROPER TAG/DECAL,No Bias,Suspect,White,Male,27
-322756,2/14/2018,White,Male,50,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,No Bias,Suspect,White,Male,27
-322756,2/14/2018,White,Male,50,35A  ,63-2.402.B.1,POSSESSION OF CDS,No Bias,Suspect,White,Male,27
-322756,2/14/2018,White,Male,50,88C  ,OWARR,WARRANT-OTHER,No Bias,Suspect,White,Female,23
-322756,2/14/2018,White,Male,50,90E  ,37-8,PUBLIC INTOXICATION,No Bias,Suspect,White,Female,23
-322756,2/14/2018,White,Male,50,87F  ,47-1151,OPERATING VEHICLE WITHOUT PROPER TAG/DECAL,No Bias,Suspect,White,Female,23
-322756,2/14/2018,White,Male,50,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,No Bias,Suspect,White,Female,23
-322756,2/14/2018,White,Male,50,35A  ,63-2.402.B.1,POSSESSION OF CDS,No Bias,Suspect,White,Female,23
-322736,2/14/2018,White,Male,36,23C  ,21-1706,PETIT LARCENY (SHOPLIFTING),No Bias,Suspect,White,Male,
-322736,2/14/2018,White,Male,36,23C  ,21-1706,PETIT LARCENY (SHOPLIFTING),No Bias,Suspect,White,Female,
-322736,2/14/2018,White,Male,36,23C  ,21-1706,PETIT LARCENY (SHOPLIFTING),No Bias,Reporting Person,Black,Male,39
-322737,2/14/2018,White,Male,36,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Male,57
-322757,2/14/2018,White,Male,37,88A  ,CWARR,WARRANT-COUNTY,No Bias,Suspect,White,Male,41
-322761,2/14/2018,White,Male,38,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Male,35
-322768,2/14/2018,White,Male,41,23H  ,21-1706,PETIT LARCENY (ALL OTHER LARCENY),No Bias,Victim,Asian,Female,68
-322763,2/14/2018,White,Male,42,23F  ,21-1435,BURGLARY FROM AUTO - SECOND DEGREE (THEFT FROM MOTOR VEHICLE),No Bias,Victim,White,Male,36
-322762,2/14/2018,White,Male,37,26E  ,21-1515,UNLAWFUL PROCUREMENT - TELEPHONE SERVICE  (WIRE FRAUD),No Bias,Victim,White,Female,51
-322884,2/14/2018,White,Male,43,23H  ,21-1705,GRAND LARCENY (ALL OTHER LARCENY),No Bias,Reporting Person,White,Female,54
-322884,2/14/2018,White,Male,43,23H  ,21-1705,GRAND LARCENY (ALL OTHER LARCENY),No Bias,Reporting Person,White,Female,31
-322769,2/14/2018,White,Male,33,220,63-2.403,LARCENY/BURGLARY OF CDS (BURGLARY),No Bias,Victim,White,Female,35
-322769,2/14/2018,White,Male,33,220,63-2.403,LARCENY/BURGLARY OF CDS (BURGLARY),No Bias,Suspect,Unknown,Unknown,
-322769,2/14/2018,White,Male,33,220,63-2.403,LARCENY/BURGLARY OF CDS (BURGLARY),No Bias,Other,White,Female,40
-322770,2/14/2018,White,Male,29,26B  ,21-1550.29,USE OF FORGED OR REVOKED CREDIT CARD,No Bias,Victim,White,Female,22
-322764,2/14/2018,White,Male,38,90I  ,RUNAWA,RUNAWAY,No Bias,Suspect,White,Female,17
-322764,2/14/2018,White,Male,38,90I  ,RUNAWA,RUNAWAY,No Bias,Reporting Person,White,Female,45
-322771,2/14/2018,White,Female,30,23H  ,21-1701,LARCENY (ALL OTHER LARCENY),No Bias,Victim,White,Male,53
-322772,2/14/2018,White,Female,39,90Z  ,21-1173.B,STALKING IN VIOLATION OF COURT ORDER,No Bias,Victim,White,Female,36
-322772,2/14/2018,White,Female,39,90Z  ,21-1173.B,STALKING IN VIOLATION OF COURT ORDER,No Bias,Suspect,White,Female,39
-323413,2/14/2018,Other,Male,23,220,21-1435,BURGLARY - SECOND DEGREE (BURGLARY),Unknown,Victim,White,Female,54
-322803,2/14/2018,White,Male,28,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Female,50
-322804,2/14/2018,White,Male,28,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Female,16
-323409,2/14/2018,White,Male,34,23H  ,21-1701,LARCENY (ALL OTHER LARCENY),No Bias,Victim,White,Female,63
-323409,2/14/2018,White,Male,34,240,21-1720,LARCENY OF AUTO,No Bias,Victim,White,Female,63
-323409,2/14/2018,White,Male,34,23H  ,21-1701,LARCENY (ALL OTHER LARCENY),No Bias,Suspect,White,Female,46
-323409,2/14/2018,White,Male,34,240,21-1720,LARCENY OF AUTO,No Bias,Suspect,White,Female,46
-322893,2/14/2018,White,Male,48,290,21-1760,MALICIOUS INJURY/DESTRUCTION OF PROPERTY/VANDALISM,No Bias,Victim,White,Male,51
-322893,2/14/2018,White,Male,48,23H  ,21-1705,GRAND LARCENY (ALL OTHER LARCENY),No Bias,Victim,White,Male,51
-322893,2/14/2018,White,Male,48,290,21-1760,MALICIOUS INJURY/DESTRUCTION OF PROPERTY/VANDALISM,No Bias,Suspect,White,Female,55
-322893,2/14/2018,White,Male,48,23H  ,21-1705,GRAND LARCENY (ALL OTHER LARCENY),No Bias,Suspect,White,Female,55
-322774,2/14/2018,White,Female,29,88B  ,MWARR,WARRANT-MUNICIPAL,No Bias,Suspect,Unknown,Male,22
-322775,2/14/2018,White,Male,38,23H  ,21-1706,PETIT LARCENY (ALL OTHER LARCENY),No Bias,Victim,White,Female,47
-322775,2/14/2018,White,Male,38,23H  ,21-1706,PETIT LARCENY (ALL OTHER LARCENY),No Bias,Suspect,White,Male,27
-322776,2/14/2018,White,Male,29,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Male,43
-322776,2/14/2018,White,Male,29,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Reporting Person,Unknown,Female,52
-322776,2/14/2018,White,Male,29,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Other,American Indian or Alaskan Native,Female,41
-322785,2/14/2018,White,Male,50,35B  ,M15-413,POSSESSION OF DRUG PARAPHERNALIA,No Bias,Suspect,White,Male,21
-322785,2/14/2018,White,Male,50,35A  ,M15-408,POSS/MARIJ,No Bias,Suspect,White,Male,21
-322777,2/14/2018,White,Female,29,88A  ,CWARR,WARRANT-COUNTY,No Bias,Suspect,White,Male,41
-322783,2/15/2018,White,Male,47,90G  ,M15-304,POSS/ALC,No Bias,Suspect,White,Male,19
-322778,2/15/2018,White,Female,29,88B  ,MWARR,WARRANT-MUNICIPAL,No Bias,Suspect,White,Female,33
-322780,2/15/2018,Black,Male,34,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,No Bias,Suspect,White,Female,32
-322780,2/15/2018,Black,Male,34,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,No Bias,Other,White,Female,33
-322780,2/15/2018,Black,Male,34,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,No Bias,Other,White,Female,36
-322782,2/15/2018,White,Male,30,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Female,18
-322779,2/15/2018,White,Male,30,88B  ,MWARR,WARRANT-MUNICIPAL,No Bias,Victim,White,Male,29
-322779,2/15/2018,White,Male,30,280,21-1713,RECEIVE/POSSESS/CONCEAL STOLEN PROPERTY / KCSP (STOLEN PROPERTY OFFENSE),No Bias,Victim,White,Male,29
-322779,2/15/2018,White,Male,30,35A  ,63-2.402.B.1,POSSESSION OF CDS,No Bias,Victim,White,Male,29
-322779,2/15/2018,White,Male,30,88B  ,MWARR,WARRANT-MUNICIPAL,No Bias,Suspect,White,Male,37
-322779,2/15/2018,White,Male,30,280,21-1713,RECEIVE/POSSESS/CONCEAL STOLEN PROPERTY / KCSP (STOLEN PROPERTY OFFENSE),No Bias,Suspect,White,Male,37
-322779,2/15/2018,White,Male,30,35A  ,63-2.402.B.1,POSSESSION OF CDS,No Bias,Suspect,White,Male,37
-322795,2/15/2018,White,Male,36,90Z  ,21-540,OBSTRUCTING OFFICER,No Bias,Suspect - Non IBR,White,Male,23
-322795,2/15/2018,White,Male,36,90Z  ,21-1442,POSSESSION OF TOOLS BY PREVIOUS BURGLAR,No Bias,Suspect - Non IBR,White,Male,23
-322795,2/15/2018,White,Male,36,280,21-1713,RECEIVE/POSSESS/CONCEAL STOLEN PROPERTY / KCSP (STOLEN PROPERTY OFFENSE),No Bias,Suspect - Non IBR,White,Male,23
-322795,2/15/2018,White,Male,36,26C  ,21-1531,FALSE PERSONATION,No Bias,Suspect - Non IBR,White,Male,23
-322795,2/15/2018,White,Male,36,13B  ,21-649,ASSAULT AND BATTERY ON A POLICE OFFICER (SIMPLE ASSAULT),No Bias,Suspect - Non IBR,White,Male,23
-322795,2/15/2018,White,Male,36,35A  ,63-2.402.B.1,POSSESSION OF CDS,No Bias,Suspect - Non IBR,White,Male,23
-322795,2/15/2018,White,Male,36,90Z  ,21-421,CONSPIRACY,No Bias,Suspect - Non IBR,White,Male,23
-322795,2/15/2018,White,Male,36,23F  ,21-1435,BURGLARY FROM AUTO - SECOND DEGREE (THEFT FROM MOTOR VEHICLE),No Bias,Suspect - Non IBR,White,Male,23
-322795,2/15/2018,White,Male,36,220,21-1431,BURGLARY - FIRST DEGREE,No Bias,Suspect - Non IBR,White,Male,23
-322795,2/15/2018,White,Male,36,90Z  ,21-540,OBSTRUCTING OFFICER,No Bias,Suspect - Non IBR,White,Female,25
-322795,2/15/2018,White,Male,36,90Z  ,21-1442,POSSESSION OF TOOLS BY PREVIOUS BURGLAR,No Bias,Suspect - Non IBR,White,Female,25
-322795,2/15/2018,White,Male,36,280,21-1713,RECEIVE/POSSESS/CONCEAL STOLEN PROPERTY / KCSP (STOLEN PROPERTY OFFENSE),No Bias,Suspect - Non IBR,White,Female,25
-322795,2/15/2018,White,Male,36,26C  ,21-1531,FALSE PERSONATION,No Bias,Suspect - Non IBR,White,Female,25
-322795,2/15/2018,White,Male,36,13B  ,21-649,ASSAULT AND BATTERY ON A POLICE OFFICER (SIMPLE ASSAULT),No Bias,Suspect - Non IBR,White,Female,25
-322795,2/15/2018,White,Male,36,35A  ,63-2.402.B.1,POSSESSION OF CDS,No Bias,Suspect - Non IBR,White,Female,25
-322795,2/15/2018,White,Male,36,90Z  ,21-421,CONSPIRACY,No Bias,Suspect - Non IBR,White,Female,25
-322795,2/15/2018,White,Male,36,23F  ,21-1435,BURGLARY FROM AUTO - SECOND DEGREE (THEFT FROM MOTOR VEHICLE),No Bias,Suspect - Non IBR,White,Female,25
-322795,2/15/2018,White,Male,36,220,21-1431,BURGLARY - FIRST DEGREE,No Bias,Suspect - Non IBR,White,Female,25
-322795,2/15/2018,White,Male,36,90Z  ,21-540,OBSTRUCTING OFFICER,No Bias,Witness,White,Male,
-322795,2/15/2018,White,Male,36,90Z  ,21-1442,POSSESSION OF TOOLS BY PREVIOUS BURGLAR,No Bias,Witness,White,Male,
-322795,2/15/2018,White,Male,36,280,21-1713,RECEIVE/POSSESS/CONCEAL STOLEN PROPERTY / KCSP (STOLEN PROPERTY OFFENSE),No Bias,Witness,White,Male,
-322795,2/15/2018,White,Male,36,26C  ,21-1531,FALSE PERSONATION,No Bias,Witness,White,Male,
-322795,2/15/2018,White,Male,36,13B  ,21-649,ASSAULT AND BATTERY ON A POLICE OFFICER (SIMPLE ASSAULT),No Bias,Witness,White,Male,
-322795,2/15/2018,White,Male,36,35A  ,63-2.402.B.1,POSSESSION OF CDS,No Bias,Witness,White,Male,
-322795,2/15/2018,White,Male,36,90Z  ,21-421,CONSPIRACY,No Bias,Witness,White,Male,
-322795,2/15/2018,White,Male,36,23F  ,21-1435,BURGLARY FROM AUTO - SECOND DEGREE (THEFT FROM MOTOR VEHICLE),No Bias,Witness,White,Male,
-322795,2/15/2018,White,Male,36,220,21-1431,BURGLARY - FIRST DEGREE,No Bias,Witness,White,Male,
-322795,2/15/2018,White,Male,36,90Z  ,21-540,OBSTRUCTING OFFICER,No Bias,Victim - Non IBR,White,Male,23
-322795,2/15/2018,White,Male,36,90Z  ,21-1442,POSSESSION OF TOOLS BY PREVIOUS BURGLAR,No Bias,Victim - Non IBR,White,Male,23
-322795,2/15/2018,White,Male,36,280,21-1713,RECEIVE/POSSESS/CONCEAL STOLEN PROPERTY / KCSP (STOLEN PROPERTY OFFENSE),No Bias,Victim - Non IBR,White,Male,23
-322795,2/15/2018,White,Male,36,26C  ,21-1531,FALSE PERSONATION,No Bias,Victim - Non IBR,White,Male,23
-322795,2/15/2018,White,Male,36,13B  ,21-649,ASSAULT AND BATTERY ON A POLICE OFFICER (SIMPLE ASSAULT),No Bias,Victim - Non IBR,White,Male,23
-322795,2/15/2018,White,Male,36,35A  ,63-2.402.B.1,POSSESSION OF CDS,No Bias,Victim - Non IBR,White,Male,23
-322795,2/15/2018,White,Male,36,90Z  ,21-421,CONSPIRACY,No Bias,Victim - Non IBR,White,Male,23
-322795,2/15/2018,White,Male,36,23F  ,21-1435,BURGLARY FROM AUTO - SECOND DEGREE (THEFT FROM MOTOR VEHICLE),No Bias,Victim - Non IBR,White,Male,23
-322795,2/15/2018,White,Male,36,220,21-1431,BURGLARY - FIRST DEGREE,No Bias,Victim - Non IBR,White,Male,23
-322795,2/15/2018,White,Male,36,90Z  ,21-540,OBSTRUCTING OFFICER,No Bias,Victim - Non IBR,White,Male,24
-322795,2/15/2018,White,Male,36,90Z  ,21-1442,POSSESSION OF TOOLS BY PREVIOUS BURGLAR,No Bias,Victim - Non IBR,White,Male,24
-322795,2/15/2018,White,Male,36,280,21-1713,RECEIVE/POSSESS/CONCEAL STOLEN PROPERTY / KCSP (STOLEN PROPERTY OFFENSE),No Bias,Victim - Non IBR,White,Male,24
-322795,2/15/2018,White,Male,36,26C  ,21-1531,FALSE PERSONATION,No Bias,Victim - Non IBR,White,Male,24
-322795,2/15/2018,White,Male,36,13B  ,21-649,ASSAULT AND BATTERY ON A POLICE OFFICER (SIMPLE ASSAULT),No Bias,Victim - Non IBR,White,Male,24
-322795,2/15/2018,White,Male,36,35A  ,63-2.402.B.1,POSSESSION OF CDS,No Bias,Victim - Non IBR,White,Male,24
-322795,2/15/2018,White,Male,36,90Z  ,21-421,CONSPIRACY,No Bias,Victim - Non IBR,White,Male,24
-322795,2/15/2018,White,Male,36,23F  ,21-1435,BURGLARY FROM AUTO - SECOND DEGREE (THEFT FROM MOTOR VEHICLE),No Bias,Victim - Non IBR,White,Male,24
-322795,2/15/2018,White,Male,36,220,21-1431,BURGLARY - FIRST DEGREE,No Bias,Victim - Non IBR,White,Male,24
-322795,2/15/2018,White,Male,36,90Z  ,21-540,OBSTRUCTING OFFICER,No Bias,Victim - Non IBR,White,Male,23
-322795,2/15/2018,White,Male,36,90Z  ,21-1442,POSSESSION OF TOOLS BY PREVIOUS BURGLAR,No Bias,Victim - Non IBR,White,Male,23
-322795,2/15/2018,White,Male,36,280,21-1713,RECEIVE/POSSESS/CONCEAL STOLEN PROPERTY / KCSP (STOLEN PROPERTY OFFENSE),No Bias,Victim - Non IBR,White,Male,23
-322795,2/15/2018,White,Male,36,26C  ,21-1531,FALSE PERSONATION,No Bias,Victim - Non IBR,White,Male,23
-322795,2/15/2018,White,Male,36,13B  ,21-649,ASSAULT AND BATTERY ON A POLICE OFFICER (SIMPLE ASSAULT),No Bias,Victim - Non IBR,White,Male,23
-322795,2/15/2018,White,Male,36,35A  ,63-2.402.B.1,POSSESSION OF CDS,No Bias,Victim - Non IBR,White,Male,23
-322795,2/15/2018,White,Male,36,90Z  ,21-421,CONSPIRACY,No Bias,Victim - Non IBR,White,Male,23
-322795,2/15/2018,White,Male,36,23F  ,21-1435,BURGLARY FROM AUTO - SECOND DEGREE (THEFT FROM MOTOR VEHICLE),No Bias,Victim - Non IBR,White,Male,23
-322795,2/15/2018,White,Male,36,220,21-1431,BURGLARY - FIRST DEGREE,No Bias,Victim - Non IBR,White,Male,23
-322795,2/15/2018,White,Male,36,90Z  ,21-540,OBSTRUCTING OFFICER,No Bias,Victim - Non IBR,White,Male,23
-322795,2/15/2018,White,Male,36,90Z  ,21-1442,POSSESSION OF TOOLS BY PREVIOUS BURGLAR,No Bias,Victim - Non IBR,White,Male,23
-322795,2/15/2018,White,Male,36,280,21-1713,RECEIVE/POSSESS/CONCEAL STOLEN PROPERTY / KCSP (STOLEN PROPERTY OFFENSE),No Bias,Victim - Non IBR,White,Male,23
-322795,2/15/2018,White,Male,36,26C  ,21-1531,FALSE PERSONATION,No Bias,Victim - Non IBR,White,Male,23
-322795,2/15/2018,White,Male,36,13B  ,21-649,ASSAULT AND BATTERY ON A POLICE OFFICER (SIMPLE ASSAULT),No Bias,Victim - Non IBR,White,Male,23
